timestamp,ecg,acc,temp,ir,red
1969CC223EA,59F,NR,NR,NR,NR
1969CC223ED,620,NR,NR,1DA22,1DAC3
1969CC223F1,760,NR,NR,NR,NR
1969CC223F4,92F,NR,NR,NR,NR
1969CC223F8,A3C,NR,NR,1DA22,1DAC3
1969CC223FB,A20,NR,NR,NR,NR
1969CC223FE,9C3,NR,NR,NR,NR
1969CC22402,86B,NR,NR,1DB25,1DA91
1969CC22405,726,NR,NR,NR,NR
1969CC22408,68A,NR,NR,NR,NR
1969CC2240C,52C,NR,NR,1DB25,1DA91
1969CC2240F,3AD,NR,NR,NR,NR
1969CC22416,487,NR,NR,1DB25,1DA91
1969CC2241A,521,NR,NR,NR,NR
1969CC2241D,524,NR,NR,NR,NR
1969CC22420,4A0,NR,NR,1DB25,1DA91
1969CC22424,4BF,NR,NR,NR,NR
1969CC22427,5B0,NR,NR,NR,NR
1969CC2242B,664,NR,NR,1DAEC,1DB42
1969CC2242E,612,NR,NR,NR,NR
1969CC22432,5E2,NR,NR,NR,NR
1969CC22435,5FB,NR,NR,1DAEC,1DB42
1969CC22439,683,NR,NR,NR,NR
1969CC2243C,6BF,NR,NR,NR,NR
1969CC2243F,675,NR,NR,1DAEC,1DB42
1969CC22443,5FF,NR,NR,NR,NR
1969CC22446,627,NR,NR,NR,NR
1969CC2244A,6D0,NR,NR,1DAEC,1DB42
1969CC2244D,6F5,NR,NR,NR,NR
1969CC22451,67E,NR,NR,NR,NR
1969CC22454,614,NR,NR,1DB7B,1DC5B
1969CC22457,644,NR,NR,NR,NR
1969CC2245B,71D,NR,NR,1DB7B,1DC5B
1969CC2245E,71E,NR,NR,NR,NR
1969CC22461,66B,NR,NR,NR,NR
1969CC22465,NR,NR,NR,1DB7B,1DC5B
1969CC22468,682,NR,NR,NR,NR
1969CC2246C,725,NR,NR,NR,NR
1969CC2246F,701,NR,NR,1DB7B,1DC5B
1969CC22473,687,NR,NR,NR,NR
1969CC22476,67B,NR,NR,NR,NR
1969CC2247A,6CD,NR,NR,1DB64,1DAF1
1969CC2247D,75D,NR,NR,NR,NR
1969CC22480,703,NR,NR,NR,NR
1969CC22484,690,NR,NR,1DB64,1DAF1
1969CC22487,690,NR,NR,NR,NR
1969CC2248B,736,NR,NR,NR,NR
1969CC2248E,78F,NR,NR,1DB64,1DAF1
1969CC22491,767,NR,NR,NR,NR
1969CC22495,6E3,NR,NR,NR,NR
1969CC22498,6E7,NR,NR,1DB64,1DAF1
1969CC2249C,739,NR,NR,NR,NR
1969CC2249F,79F,NR,NR,NR,NR
1969CC224A3,NR,NR,NR,1DB5D,1DAF9
1969CC224A6,6DD,NR,NR,NR,NR
1969CC224A9,71B,NR,NR,NR,NR
1969CC224AD,7B7,NR,NR,1DB5D,1DAF9
1969CC224B0,7F0,NR,NR,NR,NR
1969CC224B3,7B5,NR,NR,NR,NR
1969CC224B7,717,NR,NR,1DB5D,1DAF9
1969CC224BA,74B,NR,NR,NR,NR
1969CC224C1,7F0,NR,NR,1DB5D,1DAF9
1969CC224C4,75E,NR,NR,NR,NR
1969CC224C8,731,NR,NR,NR,NR
1969CC224CB,751,NR,NR,1DA11,1DAF5
1969CC224CF,810,NR,28.11,NR,NR
1969CC224D2,823,NR,NR,NR,NR
1969CC224D6,777,0.98,NR,1DA11,1DAF5
1969CC224D9,72E,NR,NR,NR,NR
1969CC224DD,730,NR,NR,NR,NR
1969CC224E0,7CA,NR,NR,1DA11,1DAF5
1969CC224E4,79B,NR,NR,NR,NR
1969CC224E7,71A,NR,NR,NR,NR
1969CC224EA,6D9,NR,NR,1DA11,1DAF5
1969CC224EE,6FF,NR,NR,NR,NR
1969CC224F1,739,NR,NR,1DAB1,1DA4D
1969CC224F5,712,NR,NR,NR,NR
1969CC224F8,6A6,NR,NR,NR,NR
1969CC224FB,68F,NR,NR,NR,NR
1969CC224FF,6FF,NR,NR,1DAB1,1DA4D
1969CC22502,73D,NR,NR,NR,NR
1969CC22509,650,NR,NR,1DAB1,1DA4D
1969CC2250C,65D,NR,NR,NR,NR
1969CC22510,6DB,NR,NR,1DAB1,1DA4D
1969CC22513,724,NR,NR,NR,NR
1969CC22517,6F0,NR,NR,NR,NR
1969CC2251A,6AF,NR,NR,1DA54,1D9AC
1969CC2251E,661,NR,NR,NR,NR
1969CC22521,6AB,NR,NR,NR,NR
1969CC22524,712,NR,NR,NR,NR
1969CC22528,6B0,NR,NR,1DA54,1D9AC
1969CC2252B,650,NR,NR,NR,NR
1969CC2252F,663,NR,NR,1DA54,1D9AC
1969CC22532,6D2,NR,NR,NR,NR
1969CC22535,710,NR,NR,NR,NR
1969CC2253C,667,NR,NR,1DA54,1D9AC
1969CC22540,69B,NR,NR,NR,NR
1969CC22543,NR,NR,NR,1DB0E,1D9BE
1969CC22546,716,NR,NR,NR,NR
1969CC2254D,687,NR,NR,NR,NR
1969CC22551,67D,NR,NR,1DB0E,1D9BE
1969CC22554,700,NR,NR,NR,NR
1969CC22558,730,NR,NR,1DB0E,1D9BE
1969CC2255B,69B,NR,NR,NR,NR
1969CC2255F,65B,NR,NR,NR,NR
1969CC22562,6B0,NR,NR,1DB0E,1D9BE
1969CC22565,755,NR,NR,NR,NR
1969CC22569,740,NR,NR,NR,NR
1969CC2256C,693,NR,NR,1DB76,1DA15
1969CC22573,692,NR,NR,NR,NR
1969CC22576,773,NR,NR,1DB76,1DA15
1969CC2257A,75D,NR,NR,NR,NR
1969CC2257D,6E3,NR,NR,NR,NR
1969CC22581,6B0,NR,NR,1DB76,1DA15
1969CC22584,712,NR,NR,NR,NR
1969CC22588,765,NR,NR,NR,NR
1969CC2258B,73F,NR,NR,1DB76,1DA15
1969CC2258E,6CE,NR,NR,NR,NR
1969CC22592,6D0,NR,NR,NR,NR
1969CC22595,74A,NR,NR,1DC20,1DB1B
1969CC22599,79A,NR,NR,NR,NR
1969CC2259C,78F,NR,NR,NR,NR
1969CC2259F,6E9,NR,NR,1DC20,1DB1B
1969CC225A3,6D3,NR,NR,NR,NR
1969CC225A6,729,NR,NR,NR,NR
1969CC225AA,7AD,NR,NR,1DC20,1DB1B
1969CC225AD,76B,NR,NR,NR,NR
1969CC225B1,6F6,NR,NR,NR,NR
1969CC225B4,715,NR,NR,1DC20,1DB1B
1969CC225B8,76F,NR,NR,NR,NR
1969CC225BB,7B0,NR,NR,NR,NR
1969CC225BE,730,NR,NR,1DAE6,1DA94
1969CC225C2,6BD,NR,NR,NR,NR
1969CC225C5,6DE,NR,NR,NR,NR
1969CC225C9,790,NR,NR,1DAE6,1DA94
1969CC225CC,779,NR,NR,NR,NR
1969CC225D0,70D,NR,NR,1DAE6,1DA94
1969CC225D3,6D3,NR,NR,NR,NR
1969CC225D7,70A,0.97,NR,NR,NR
1969CC225DA,NR,NR,NR,1DAE6,1DA94
1969CC225DD,792,NR,NR,NR,NR
1969CC225E1,743,NR,NR,NR,NR
1969CC225E4,6D3,NR,NR,1DB2B,1D968
1969CC225E7,751,NR,NR,NR,NR
1969CC225EB,7C7,NR,NR,NR,NR
1969CC225EE,7AA,NR,NR,1DB2B,1D968
1969CC225F2,71E,NR,NR,NR,NR
1969CC225F5,710,NR,NR,NR,NR
1969CC225FC,7C5,NR,NR,1DB2B,1D968
1969CC225FF,784,NR,NR,NR,NR
1969CC22603,712,NR,NR,1DB2B,1D968
1969CC22606,6F5,NR,NR,NR,NR
1969CC2260A,777,NR,NR,NR,NR
1969CC22610,757,NR,NR,1DB25,1D8CC
1969CC22614,71A,NR,NR,NR,NR
1969CC2261B,74A,NR,NR,1DB25,1D8CC
1969CC2261E,7D0,NR,NR,NR,NR
1969CC22622,NR,NR,NR,1DB25,1D8CC
1969CC22625,72D,NR,NR,NR,NR
1969CC22628,716,NR,NR,NR,NR
1969CC2262C,NR,NR,NR,1DB25,1D8CC
1969CC2262F,7D0,NR,NR,NR,NR
1969CC22633,783,NR,NR,NR,NR
1969CC22636,72B,NR,NR,1DA1E,1DA22
1969CC22639,752,NR,NR,NR,NR
1969CC2263D,7B0,NR,NR,NR,NR
1969CC22640,7D0,NR,NR,1DA1E,1DA22
1969CC22644,780,NR,NR,NR,NR
1969CC22647,73C,NR,NR,1DA1E,1DA22
1969CC2264A,76B,NR,NR,NR,NR
1969CC2264E,7B7,NR,NR,NR,NR
1969CC22651,7F4,NR,NR,NR,NR
1969CC22655,76F,NR,NR,1DA1E,1DA22
1969CC22658,74B,NR,NR,NR,NR
1969CC2265C,777,NR,NR,NR,NR
1969CC2265F,850,NR,NR,1D9BC,1DA17
1969CC22662,823,NR,NR,NR,NR
1969CC22669,783,NR,NR,1D9BC,1DA17
1969CC2266D,7DE,NR,NR,NR,NR
1969CC22670,842,NR,NR,NR,NR
1969CC22674,862,NR,NR,1D9BC,1DA17
1969CC22677,7B3,NR,NR,NR,NR
1969CC2267E,833,NR,NR,1D9BC,1DA17
1969CC22682,8D3,NR,NR,NR,NR
1969CC22685,NR,NR,NR,1D95D,1D9DE
1969CC22688,7F0,NR,NR,NR,NR
1969CC2268C,7E3,NR,NR,NR,NR
1969CC2268F,80B,NR,NR,NR,NR
1969CC22693,8BE,NR,NR,1D95D,1D9DE
1969CC22696,831,NR,NR,NR,NR
1969CC2269A,7E2,NR,NR,1D95D,1D9DE
1969CC2269D,7DE,NR,NR,NR,NR
1969CC226A1,830,NR,NR,NR,NR
1969CC226A4,NR,NR,NR,1D95D,1D9DE
1969CC226A7,793,NR,NR,NR,NR
1969CC226AB,755,NR,NR,NR,NR
1969CC226AE,750,NR,NR,1DA66,1DA96
1969CC226B2,7D7,NR,NR,NR,NR
1969CC226B5,7FF,NR,NR,NR,NR
1969CC226B8,76D,NR,NR,1DA66,1DA96
1969CC226BC,73D,NR,NR,NR,NR
1969CC226BF,73A,NR,NR,NR,NR
1969CC226C3,7F0,NR,NR,1DA66,1DA96
1969CC226C6,7DF,NR,NR,NR,NR
1969CC226CA,7A2,NR,NR,NR,NR
1969CC226CD,733,NR,NR,1DA66,1DA96
1969CC226D1,75D,NR,28.07,NR,NR
1969CC226D4,7AD,NR,NR,NR,NR
1969CC226D8,7BF,0.98,NR,1DA2A,1D9EC
1969CC226DB,73B,NR,NR,NR,NR
1969CC226DE,733,NR,NR,NR,NR
1969CC226E2,770,NR,NR,1DA2A,1D9EC
1969CC226E5,7AB,NR,NR,NR,NR
1969CC226E9,NR,NR,NR,1DA2A,1D9EC
1969CC226EC,670,NR,NR,NR,NR
1969CC226F0,6A0,NR,NR,NR,NR
1969CC226F3,7FF,NR,NR,NR,NR
1969CC226F7,NR,NR,NR,1DA2A,1D9EC
1969CC226FA,B94,NR,NR,NR,NR
1969CC226FE,B72,NR,NR,NR,NR
1969CC22701,B3E,NR,NR,1D9C1,1DB24
1969CC22704,AD9,NR,NR,NR,NR
1969CC22708,NR,NR,NR,1D9C1,1DB24
1969CC2270B,7A5,NR,NR,NR,NR
1969CC2270F,5ED,NR,NR,NR,NR
1969CC22712,540,NR,NR,1D9C1,1DB24
1969CC22716,5B3,NR,NR,NR,NR
1969CC22719,631,NR,NR,NR,NR
1969CC2271C,5ED,NR,NR,1D9C1,1DB24
1969CC22720,5E1,NR,NR,NR,NR
1969CC22723,610,NR,NR,NR,NR
1969CC22727,6A7,NR,NR,NR,NR
1969CC2272A,790,NR,NR,1DAA6,1DA1C
1969CC2272D,75D,NR,NR,NR,NR
1969CC22731,73E,NR,NR,1DAA6,1DA1C
1969CC22734,7B2,NR,NR,NR,NR
1969CC22738,810,NR,NR,NR,NR
1969CC2273B,811,NR,NR,1DAA6,1DA1C
1969CC2273F,797,NR,NR,NR,NR
1969CC22742,762,NR,NR,NR,NR
1969CC22745,79A,NR,NR,1DAA6,1DA1C
1969CC22749,7E3,NR,NR,NR,NR
1969CC2274C,826,NR,NR,NR,NR
1969CC22750,787,NR,NR,1D9B2,1DA78
1969CC22753,775,NR,NR,NR,NR
1969CC22756,7CD,NR,NR,NR,NR
1969CC2275A,861,NR,NR,1D9B2,1DA78
1969CC2275D,81F,NR,NR,NR,NR
1969CC22761,7D9,NR,NR,NR,NR
1969CC22764,7A1,NR,NR,1D9B2,1DA78
1969CC22767,7E2,NR,NR,NR,NR
1969CC2276B,84E,NR,NR,NR,NR
1969CC2276E,810,NR,NR,1D9B2,1DA78
1969CC22772,7CF,NR,NR,NR,NR
1969CC22775,7E3,NR,NR,1DA75,1DA6E
1969CC22779,830,NR,NR,NR,NR
1969CC2277C,886,NR,NR,NR,NR
1969CC2277F,853,NR,NR,NR,NR
1969CC22783,7CD,NR,NR,1DA75,1DA6E
1969CC22786,807,NR,NR,NR,NR
1969CC2278A,861,NR,NR,NR,NR
1969CC2278D,8BE,NR,NR,1DA75,1DA6E
1969CC22790,85B,NR,NR,NR,NR
1969CC22794,820,NR,NR,1DA75,1DA6E
1969CC22797,823,NR,NR,NR,NR
1969CC2279B,896,NR,NR,NR,NR
1969CC2279F,8B0,NR,NR,1DA23,1DB1F
1969CC227A3,830,NR,NR,NR,NR
1969CC227A7,81D,NR,NR,NR,NR
1969CC227AF,905,NR,NR,1DA23,1DB1F
1969CC227B3,880,NR,NR,NR,NR
1969CC227B7,867,NR,NR,1DA23,1DB1F
1969CC227BA,8C5,NR,NR,NR,NR
1969CC227BE,NR,NR,NR,1DA23,1DB1F
1969CC227C1,8F6,NR,NR,NR,NR
1969CC227C4,8AE,NR,NR,NR,NR
1969CC227C8,NR,NR,NR,1D9E2,1D9D3
1969CC227CB,8D3,NR,NR,NR,NR
1969CC227CF,953,NR,NR,NR,NR
1969CC227D2,90E,NR,NR,1D9E2,1D9D3
1969CC227D5,890,NR,NR,NR,NR
1969CC227D9,87F,0.97,NR,NR,NR
1969CC227DC,915,NR,NR,1D9E2,1D9D3
1969CC227E0,94D,NR,NR,NR,NR
1969CC227E3,8E7,NR,NR,NR,NR
1969CC227E6,856,NR,NR,1D9E2,1D9D3
1969CC227ED,8AC,NR,NR,NR,NR
1969CC227F1,NR,NR,NR,1DAAD,1D9C1
1969CC227F4,86F,NR,NR,NR,NR
1969CC227F8,82D,NR,NR,NR,NR
1969CC227FB,7F0,NR,NR,1DAAD,1D9C1
1969CC227FE,884,NR,NR,NR,NR
1969CC22802,899,NR,NR,NR,NR
1969CC22805,7F0,NR,NR,1DAAD,1D9C1
1969CC22809,7AA,NR,NR,NR,NR
1969CC2280C,7B3,NR,NR,NR,NR
1969CC22810,849,NR,NR,1DAAD,1D9C1
1969CC22813,86E,NR,NR,NR,NR
1969CC22816,7CD,NR,NR,NR,NR
1969CC2281D,7EB,NR,NR,1DADA,1D8E0
1969CC22824,864,NR,NR,1DADA,1D8E0
1969CC22827,7D6,NR,NR,NR,NR
1969CC2282B,7A1,NR,NR,NR,NR
1969CC2282E,NR,NR,NR,1DADA,1D8E0
1969CC22831,86B,NR,NR,NR,NR
1969CC22835,883,NR,NR,NR,NR
1969CC22838,7AC,NR,NR,1DADA,1D8E0
1969CC2283C,791,NR,NR,NR,NR
1969CC2283F,7BB,NR,NR,NR,NR
1969CC22843,871,NR,NR,1DACD,1D993
1969CC22846,85C,NR,NR,NR,NR
1969CC22849,7F6,NR,NR,NR,NR
1969CC2284D,79B,NR,NR,1DACD,1D993
1969CC22850,830,NR,NR,NR,NR
1969CC22854,882,NR,NR,1DACD,1D993
1969CC22857,85B,NR,NR,NR,NR
1969CC2285A,7B0,NR,NR,NR,NR
1969CC22861,846,NR,NR,1DACD,1D993
1969CC22865,890,NR,NR,NR,NR
1969CC22868,82D,NR,NR,1DAD0,1D9ED
1969CC2286B,7F1,NR,NR,NR,NR
1969CC2286F,7C4,NR,NR,NR,NR
1969CC22872,7EF,NR,NR,1DAD0,1D9ED
1969CC22876,8B0,NR,NR,NR,NR
1969CC22879,8A1,NR,NR,NR,NR
1969CC2287C,82A,NR,NR,NR,NR
1969CC22880,7E5,NR,NR,1DAD0,1D9ED
1969CC22883,87B,NR,NR,NR,NR
1969CC2288A,81D,NR,NR,1DAD0,1D9ED
1969CC2288D,7E3,NR,NR,NR,NR
1969CC22891,NR,NR,NR,1DAB4,1DA56
1969CC22894,825,NR,NR,NR,NR
1969CC22898,8AF,NR,NR,NR,NR
1969CC2289E,7E6,NR,NR,1DAB4,1DA56
1969CC228A2,814,NR,NR,NR,NR
1969CC228A5,8B0,NR,NR,1DAB4,1DA56
1969CC228A9,8C1,NR,NR,NR,NR
1969CC228AC,82A,NR,NR,NR,NR
1969CC228B3,826,NR,NR,1DAB4,1DA56
1969CC228B6,86F,NR,NR,NR,NR
1969CC228BA,8C5,NR,NR,1DAF3,1D9C2
1969CC228BD,82A,NR,NR,NR,NR
1969CC228C0,7E6,NR,NR,NR,NR
1969CC228C4,NR,NR,NR,1DAF3,1D9C2
1969CC228C7,8A4,NR,NR,NR,NR
1969CC228CB,8BA,NR,NR,NR,NR
1969CC228CE,81D,NR,NR,1DAF3,1D9C2
1969CC228D1,7EB,NR,NR,NR,NR
1969CC228D5,83E,NR,28.07,NR,NR
1969CC228D8,8B8,NR,NR,1DAF3,1D9C2
1969CC228DC,873,0.96,NR,NR,NR
1969CC228DF,7FD,NR,NR,NR,NR
1969CC228E6,845,NR,NR,1DB19,1D9E5
1969CC228E9,8AE,NR,NR,NR,NR
1969CC228ED,896,NR,NR,1DB19,1D9E5
1969CC228F0,80E,NR,NR,NR,NR
1969CC228F3,7E7,NR,NR,NR,NR
1969CC228F7,853,NR,NR,1DB19,1D9E5
1969CC228FA,8B3,NR,NR,NR,NR
1969CC228FE,8B2,NR,NR,NR,NR
1969CC22901,7FB,NR,NR,1DB19,1D9E5
1969CC22905,809,NR,NR,NR,NR
1969CC22908,86C,NR,NR,NR,NR
1969CC2290B,8DE,NR,NR,1D9AD,1DAB8
1969CC2290F,871,NR,NR,NR,NR
1969CC22912,82A,NR,NR,NR,NR
1969CC22916,810,NR,NR,1D9AD,1DAB8
1969CC22919,857,NR,NR,NR,NR
1969CC2291C,8B6,NR,NR,NR,NR
1969CC22920,853,NR,NR,1D9AD,1DAB8
1969CC22923,813,NR,NR,NR,NR
1969CC22927,7F5,NR,NR,NR,NR
1969CC2292A,891,NR,NR,1D9AD,1DAB8
1969CC2292D,8AD,NR,NR,NR,NR
1969CC22934,7F5,NR,NR,1D98D,1DA5D
1969CC22938,813,NR,NR,NR,NR
1969CC2293B,8A1,NR,NR,1D98D,1DA5D
1969CC2293F,8CF,NR,NR,NR,NR
1969CC22942,82F,NR,NR,NR,NR
1969CC22949,807,NR,NR,1D98D,1DA5D
1969CC2294C,8DF,NR,NR,NR,NR
1969CC22950,NR,NR,NR,1D98D,1DA5D
1969CC22953,83A,NR,NR,NR,NR
1969CC22957,810,NR,NR,NR,NR
1969CC2295A,852,NR,NR,1D8C6,1DA9C
1969CC2295D,8C5,NR,NR,NR,NR
1969CC22961,8E1,NR,NR,NR,NR
1969CC22964,885,NR,NR,1D8C6,1DA9C
1969CC22968,861,NR,NR,NR,NR
1969CC2296B,889,NR,NR,NR,NR
1969CC2296E,8DB,NR,NR,NR,NR
1969CC22972,90D,NR,NR,1D8C6,1DA9C
1969CC22975,887,NR,NR,NR,NR
1969CC22979,870,NR,NR,1D8C6,1DA9C
1969CC2297C,935,NR,NR,NR,NR
1969CC22983,95B,NR,NR,1DA21,1DA6D
1969CC22986,8FF,NR,NR,NR,NR
1969CC2298A,890,NR,NR,NR,NR
1969CC2298D,8D9,NR,NR,1DA21,1DA6D
1969CC22990,970,NR,NR,NR,NR
1969CC22994,934,NR,NR,NR,NR
1969CC22997,884,NR,NR,1DA21,1DA6D
1969CC2299B,877,NR,NR,NR,NR
1969CC2299E,8DB,NR,NR,NR,NR
1969CC229A2,900,NR,NR,1DA21,1DA6D
1969CC229A5,8AA,NR,NR,NR,NR
1969CC229A9,847,NR,NR,NR,NR
1969CC229AC,7DF,NR,NR,NR,NR
1969CC229AF,85B,NR,NR,1DAB2,1DACA
1969CC229B3,8BB,NR,NR,NR,NR
1969CC229B6,850,NR,NR,1DAB2,1DACA
1969CC229BA,7FA,NR,NR,NR,NR
1969CC229BD,7F1,NR,NR,1DAB2,1DACA
1969CC229C1,89B,NR,NR,NR,NR
1969CC229C4,8A1,NR,NR,NR,NR
1969CC229C7,863,NR,NR,NR,NR
1969CC229CB,7BD,NR,NR,1DAB2,1DACA
1969CC229CE,820,NR,NR,NR,NR
1969CC229D2,NR,NR,NR,1D9FB,1DA1D
1969CC229D5,8A6,NR,NR,NR,NR
1969CC229D9,7E5,NR,NR,NR,NR
1969CC229DC,7C1,0.98,NR,NR,NR
1969CC229DF,7F4,NR,NR,1D9FB,1DA1D
1969CC229E3,830,NR,NR,NR,NR
1969CC229E6,81E,NR,NR,NR,NR
1969CC229EA,NR,NR,NR,1D9FB,1DA1D
1969CC229ED,6AB,NR,NR,NR,NR
1969CC229F0,751,NR,NR,NR,NR
1969CC229F4,A43,NR,NR,1D9FB,1DA1D
1969CC229F7,B50,NR,NR,NR,NR
1969CC229FA,NR,NR,NR,1DA2A,1DAD1
1969CC229FE,B07,NR,NR,NR,NR
1969CC22A01,AD0,NR,NR,NR,NR
1969CC22A05,A5A,NR,NR,1DA2A,1DAD1
1969CC22A08,8F8,NR,NR,NR,NR
1969CC22A0B,6FE,NR,NR,NR,NR
1969CC22A0F,NR,NR,NR,1DA2A,1DAD1
1969CC22A12,660,NR,NR,NR,NR
1969CC22A16,6C3,NR,NR,NR,NR
1969CC22A1C,641,NR,NR,1DA2A,1DAD1
1969CC22A20,65A,NR,NR,NR,NR
1969CC22A23,NR,NR,NR,1DAB9,1DACD
1969CC22A27,7A4,NR,NR,NR,NR
1969CC22A2A,784,NR,NR,NR,NR
1969CC22A2D,753,NR,NR,1DAB9,1DACD
1969CC22A31,772,NR,NR,NR,NR
1969CC22A34,852,NR,NR,NR,NR
1969CC22A38,880,NR,NR,1DAB9,1DACD
1969CC22A3B,80B,NR,NR,NR,NR
1969CC22A3F,7B3,NR,NR,NR,NR
1969CC22A42,7DB,NR,NR,1DAB9,1DACD
1969CC22A46,839,NR,NR,NR,NR
1969CC22A49,8B0,NR,NR,NR,NR
1969CC22A4C,84E,NR,NR,1DA41,1DA29
1969CC22A50,811,NR,NR,NR,NR
1969CC22A53,821,NR,NR,NR,NR
1969CC22A57,8CC,NR,NR,1DA41,1DA29
1969CC22A5A,8E1,NR,NR,NR,NR
1969CC22A5E,899,NR,NR,NR,NR
1969CC22A61,821,NR,NR,1DA41,1DA29
1969CC22A64,850,NR,NR,NR,NR
1969CC22A68,8A3,NR,NR,NR,NR
1969CC22A6B,8E0,NR,NR,1DA41,1DA29
1969CC22A6F,85B,NR,NR,NR,NR
1969CC22A72,840,NR,NR,NR,NR
1969CC22A76,863,NR,NR,1DAB6,1DB10
1969CC22A79,8FD,NR,NR,NR,NR
1969CC22A7C,8FB,NR,NR,NR,NR
1969CC22A83,832,NR,NR,1DAB6,1DB10
1969CC22A87,85F,NR,NR,NR,NR
1969CC22A8A,912,NR,NR,1DAB6,1DB10
1969CC22A8D,8F3,NR,NR,NR,NR
1969CC22A91,8AE,NR,NR,NR,NR
1969CC22A94,86D,NR,NR,1DAB6,1DB10
1969CC22A98,8B2,NR,NR,NR,NR
1969CC22A9B,926,NR,NR,NR,NR
1969CC22A9E,8E1,NR,NR,1DA7E,1DAF4
1969CC22AA2,880,NR,NR,NR,NR
1969CC22AA5,870,NR,NR,NR,NR
1969CC22AA9,910,NR,NR,1DA7E,1DAF4
1969CC22AAC,959,NR,NR,NR,NR
1969CC22AAF,900,NR,NR,1DA7E,1DAF4
1969CC22AB6,8E7,NR,NR,NR,NR
1969CC22ABA,96E,NR,NR,1DA7E,1DAF4
1969CC22ABD,993,NR,NR,NR,NR
1969CC22AC1,905,NR,NR,NR,NR
1969CC22AC7,8EF,NR,NR,1DB04,1D9CC
1969CC22ACB,966,NR,NR,NR,NR
1969CC22ACE,983,NR,NR,1DB04,1D9CC
1969CC22AD2,8EA,NR,NR,NR,NR
1969CC22AD5,8B5,NR,NR,NR,NR
1969CC22AD8,8CF,NR,28.07,1DB04,1D9CC
1969CC22ADC,946,NR,NR,NR,NR
1969CC22ADF,949,0.96,NR,NR,NR
1969CC22AE6,873,NR,NR,1DB04,1D9CC
1969CC22AE9,877,NR,NR,NR,NR
1969CC22AED,NR,NR,NR,1DAA4,1D92C
1969CC22AF0,8F1,NR,NR,NR,NR
1969CC22AF4,845,NR,NR,NR,NR
1969CC22AFA,817,NR,NR,1DAA4,1D92C
1969CC22AFE,8BF,NR,NR,NR,NR
1969CC22B01,89A,NR,NR,1DAA4,1D92C
1969CC22B05,84F,NR,NR,NR,NR
1969CC22B08,7E5,NR,NR,NR,NR
1969CC22B0C,812,NR,NR,1DAA4,1D92C
1969CC22B0F,88F,NR,NR,NR,NR
1969CC22B12,875,NR,NR,NR,NR
1969CC22B16,7C0,NR,NR,1DAE9,1D964
1969CC22B19,7AC,NR,NR,NR,NR
1969CC22B20,877,NR,NR,1DAE9,1D964
1969CC22B23,829,NR,NR,NR,NR
1969CC22B27,7D7,NR,NR,NR,NR
1969CC22B2A,79D,NR,NR,1DAE9,1D964
1969CC22B2D,816,NR,NR,NR,NR
1969CC22B31,863,NR,NR,NR,NR
1969CC22B34,821,NR,NR,1DAE9,1D964
1969CC22B38,7CE,NR,NR,NR,NR
1969CC22B3B,78C,NR,NR,NR,NR
1969CC22B3E,7DA,NR,NR,1DB08,1D8BF
1969CC22B42,857,NR,NR,NR,NR
1969CC22B45,823,NR,NR,NR,NR
1969CC22B4C,79A,NR,NR,1DB08,1D8BF
1969CC22B50,7EB,NR,NR,NR,NR
1969CC22B53,877,NR,NR,1DB08,1D8BF
1969CC22B56,824,NR,NR,NR,NR
1969CC22B5A,7CE,NR,NR,NR,NR
1969CC22B5D,7B5,NR,NR,1DB08,1D8BF
1969CC22B60,845,NR,NR,NR,NR
1969CC22B64,88A,NR,NR,NR,NR
1969CC22B67,817,NR,NR,1DB53,1DA4A
1969CC22B6B,7D2,NR,NR,NR,NR
1969CC22B6E,7AD,NR,NR,NR,NR
1969CC22B72,86C,NR,NR,1DB53,1DA4A
1969CC22B75,88D,NR,NR,NR,NR
1969CC22B78,7ED,NR,NR,1DB53,1DA4A
1969CC22B7C,7BB,NR,NR,NR,NR
1969CC22B7F,7D0,NR,NR,NR,NR
1969CC22B83,NR,NR,NR,1DB53,1DA4A
1969CC22B86,87A,NR,NR,NR,NR
1969CC22B8A,82A,NR,NR,NR,NR
1969CC22B8D,7C0,NR,NR,NR,NR
1969CC22B90,80A,NR,NR,1DAF3,1DA58
1969CC22B94,869,NR,NR,NR,NR
1969CC22B97,890,NR,NR,NR,NR
1969CC22B9A,7F9,NR,NR,1DAF3,1DA58
1969CC22B9E,7C0,NR,NR,NR,NR
1969CC22BA1,810,NR,NR,1DAF3,1DA58
1969CC22BA5,8A3,NR,NR,NR,NR
1969CC22BA8,890,NR,NR,NR,NR
1969CC22BAB,80C,NR,NR,NR,NR
1969CC22BAF,7C0,NR,NR,1DAF3,1DA58
1969CC22BB2,811,NR,NR,NR,NR
1969CC22BB6,890,NR,NR,1DB12,1D96E
1969CC22BB9,84C,NR,NR,NR,NR
1969CC22BBC,7C5,NR,NR,NR,NR
1969CC22BC0,7B7,NR,NR,1DB12,1D96E
1969CC22BC3,7F0,NR,NR,NR,NR
1969CC22BC7,867,NR,NR,NR,NR
1969CC22BCA,841,NR,NR,1DB12,1D96E
1969CC22BCD,7C5,NR,NR,NR,NR
1969CC22BD1,7AC,NR,NR,NR,NR
1969CC22BD8,86B,NR,NR,1DB12,1D96E
1969CC22BDB,805,NR,NR,NR,NR
1969CC22BDF,7A2,0.97,NR,1DA7F,1DA7B
1969CC22BE2,78B,NR,NR,NR,NR
1969CC22BE5,7E0,NR,NR,NR,NR
